206.248.139.164 - - [22/Sep/2010:15:02:04 -0400] "GET /tokens/kvw5Uxq6vWbd8qM483vaqeBh3tNVeuvctqfYGSEVdW HTTP/1.0" 301 - "-" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10"
206.248.139.164 - - [22/Sep/2010:15:06:58 -0400] "GET /tokens/MZxHs5QPQbaeTck5eKVH9Ca9efNVbCxWzc9dTqThKW/ HTTP/1.0" 200 14498 "-" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10"
206.248.139.164 - - [22/Sep/2010:15:07:06 -0400] "GET /tokens/MZxHs5QPQbaeTck5eKVH9Ca9efNVbCxWzc9dTqThKW/ HTTP/1.0" 200 2057 "-" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10"
206.248.139.164 - - [22/Sep/2010:15:07:07 -0400] "GET /tokens/MZxHs5QPQbaeTck5eKVH9Ca9efNVbCxWzc9dTqThKW/ HTTP/1.0" 200 2057 "-" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10"
206.248.139.164 - - [22/Sep/2010:15:09:01 -0400] "GET / HTTP/1.0" 200 2441 "http://modelling3e4.connectmv.com/index.php?title=Main_Page&action=submit" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10"
128.242.241.134 - - [22/Sep/2010:15:10:08 -0400] "HEAD / HTTP/1.0" 200 - "-" "Twitterbot/0.1"
66.249.71.198 - - [22/Sep/2010:15:10:09 -0400] "GET /robots.txt HTTP/1.0" 500 2108 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
65.52.17.163 - - [22/Sep/2010:15:10:10 -0400] "GET / HTTP/1.0" 200 2441 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
72.30.161.240 - - [22/Sep/2010:15:10:10 -0400] "GET /robots.txt HTTP/1.0" 500 2108 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
72.30.161.240 - - [22/Sep/2010:15:10:10 -0400] "GET / HTTP/1.0" 200 2441 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
72.30.161.240 - - [22/Sep/2010:15:10:12 -0400] "GET / HTTP/1.0" 200 2441 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
65.52.2.10 - - [22/Sep/2010:15:10:13 -0400] "GET / HTTP/1.0" 200 2441 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)"
67.195.115.37 - - [22/Sep/2010:15:10:14 -0400] "GET /robots.txt HTTP/1.0" 500 2108 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
67.195.115.37 - - [22/Sep/2010:15:10:14 -0400] "GET / HTTP/1.0" 200 2441 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
216.24.142.46 - - [22/Sep/2010:15:10:17 -0400] "GET / HTTP/1.0" 200 2441 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.7) Gecko/20091221 Firefox/3.5.7 OneRiot/1.0 (http://www.oneriot.com)"
74.112.128.61 - - [22/Sep/2010:15:10:25 -0400] "GET /robots.txt HTTP/1.0" 500 2108 "-" "Mozilla/5.0 (compatible; Butterfly/1.0; +http://labs.topsy.com/butterfly/) Gecko/2009032608 Firefox/3.0.8"
74.112.128.60 - - [22/Sep/2010:15:10:25 -0400] "GET / HTTP/1.0" 200 2441 "-" "Mozilla/5.0 (compatible; Butterfly/1.0; +http://labs.topsy.com/butterfly/) Gecko/2009032608 Firefox/3.0.8"
67.207.201.144 - - [22/Sep/2010:15:11:56 -0400] "GET / HTTP/1.0" 200 2441 "-" "Mozilla/5.0 (compatible; mxbot/1.0; +http://www.chainn.com/mxbot.html)"
67.207.201.144 - - [22/Sep/2010:15:11:57 -0400] "GET /robots.txt HTTP/1.0" 500 2108 "-" "Mozilla/5.0 (compatible; mxbot/1.0; +http://www.chainn.com/mxbot.html)"
184.73.9.64 - - [22/Sep/2010:15:12:22 -0400] "GET / HTTP/1.0" 200 2441 "-" "Python-urllib/2.5"
206.248.139.164 - - [22/Sep/2010:15:15:56 -0400] "GET / HTTP/1.0" 200 2441 "http://twitter.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10"
206.248.139.164 - - [22/Sep/2010:15:16:01 -0400] "POST / HTTP/1.0" 302 - "http://grades.modelling3e4.connectmv.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10"
206.248.139.164 - - [22/Sep/2010:15:16:02 -0400] "GET /sent-email HTTP/1.0" 200 2279 "http://grades.modelling3e4.connectmv.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10"
206.248.139.164 - - [22/Sep/2010:15:16:16 -0400] "GET /tokens/MZxHs5QPQbaeTck5eKVH9Ca9efNVbCxWzc9dTqThKW HTTP/1.0" 301 - "-" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10"
206.248.139.164 - - [22/Sep/2010:15:16:16 -0400] "GET /tokens/MZxHs5QPQbaeTck5eKVH9Ca9efNVbCxWzc9dTqThKW/ HTTP/1.0" 200 2057 "-" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10"
206.248.139.164 - - [22/Sep/2010:15:16:19 -0400] "GET / HTTP/1.0" 200 2441 "http://grades.modelling3e4.connectmv.com/tokens/MZxHs5QPQbaeTck5eKVH9Ca9efNVbCxWzc9dTqThKW/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10"
174.93.113.111 - - [22/Sep/2010:15:43:45 -0400] "GET / HTTP/1.0" 200 2441 "http://modelling3e4.connectmv.com/wiki/Main_Page" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/534.3 (KHTML, like Gecko) Chrome/6.0.472.62 Safari/534.3"
174.93.113.111 - - [22/Sep/2010:15:43:45 -0400] "GET /favicon.ico HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/534.3 (KHTML, like Gecko) Chrome/6.0.472.62 Safari/534.3"
174.93.113.111 - - [22/Sep/2010:15:43:59 -0400] "POST / HTTP/1.0" 302 - "http://grades.modelling3e4.connectmv.com/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/534.3 (KHTML, like Gecko) Chrome/6.0.472.62 Safari/534.3"
174.93.113.111 - - [22/Sep/2010:15:43:59 -0400] "GET /not-registered HTTP/1.0" 200 2161 "http://grades.modelling3e4.connectmv.com/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/534.3 (KHTML, like Gecko) Chrome/6.0.472.62 Safari/534.3"
174.93.113.111 - - [22/Sep/2010:15:44:07 -0400] "GET / HTTP/1.0" 200 2441 "http://modelling3e4.connectmv.com/wiki/Main_Page" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/534.3 (KHTML, like Gecko) Chrome/6.0.472.62 Safari/534.3"
174.93.113.111 - - [22/Sep/2010:15:44:16 -0400] "POST / HTTP/1.0" 302 - "http://grades.modelling3e4.connectmv.com/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/534.3 (KHTML, like Gecko) Chrome/6.0.472.62 Safari/534.3"
174.93.113.111 - - [22/Sep/2010:15:44:17 -0400] "GET /sent-email HTTP/1.0" 200 2279 "http://grades.modelling3e4.connectmv.com/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/534.3 (KHTML, like Gecko) Chrome/6.0.472.62 Safari/534.3"
174.93.113.111 - - [22/Sep/2010:15:44:45 -0400] "GET / HTTP/1.0" 200 2441 "http://modelling3e4.connectmv.com/wiki/Main_Page" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/534.3 (KHTML, like Gecko) Chrome/6.0.472.62 Safari/534.3"
24.141.122.143 - - [22/Sep/2010:15:45:46 -0400] "GET / HTTP/1.0" 200 2441 "http://modelling3e4.connectmv.com/wiki/Main_Page" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.2.3) Gecko/20100401 Firefox/3.6.3"
24.141.122.143 - - [22/Sep/2010:15:45:46 -0400] "GET /favicon.ico HTTP/1.0" 200 - "-" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.2.3) Gecko/20100401 Firefox/3.6.3"
24.141.122.143 - - [22/Sep/2010:15:45:57 -0400] "POST / HTTP/1.0" 302 - "http://grades.modelling3e4.connectmv.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.2.3) Gecko/20100401 Firefox/3.6.3"
24.141.122.143 - - [22/Sep/2010:15:45:57 -0400] "GET /sent-email HTTP/1.0" 200 2279 "http://grades.modelling3e4.connectmv.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.2.3) Gecko/20100401 Firefox/3.6.3"
130.113.116.206 - - [22/Sep/2010:15:45:59 -0400] "GET / HTTP/1.0" 200 2441 "http://modelling3e4.connectmv.com/wiki/Main_Page" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10 ( .NET CLR 3.5.30729; .NET4.0C)"
130.113.116.206 - - [22/Sep/2010:15:46:03 -0400] "GET /favicon.ico HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10 ( .NET CLR 3.5.30729; .NET4.0C)"
130.113.116.206 - - [22/Sep/2010:15:46:18 -0400] "POST / HTTP/1.0" 302 - "http://grades.modelling3e4.connectmv.com/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10 ( .NET CLR 3.5.30729; .NET4.0C)"
130.113.116.206 - - [22/Sep/2010:15:46:18 -0400] "GET /sent-email HTTP/1.0" 200 2279 "http://grades.modelling3e4.connectmv.com/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10 ( .NET CLR 3.5.30729; .NET4.0C)"
130.113.116.206 - - [22/Sep/2010:15:54:22 -0400] "GET / HTTP/1.0" 200 2441 "http://modelling3e4.connectmv.com/wiki/Main_Page" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10 ( .NET CLR 3.5.30729; .NET4.0C)"
130.113.116.206 - - [22/Sep/2010:15:54:31 -0400] "POST / HTTP/1.0" 302 - "http://grades.modelling3e4.connectmv.com/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10 ( .NET CLR 3.5.30729; .NET4.0C)"
130.113.116.206 - - [22/Sep/2010:15:54:31 -0400] "GET /sent-email HTTP/1.0" 200 2279 "http://grades.modelling3e4.connectmv.com/" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10 ( .NET CLR 3.5.30729; .NET4.0C)"
130.113.115.108 - - [22/Sep/2010:15:56:32 -0400] "GET / HTTP/1.0" 200 2441 "http://modelling3e4.connectmv.com/wiki/Main_Page" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.1) Gecko/2008070206 Firefox/3.0.1"
130.113.115.108 - - [22/Sep/2010:15:56:33 -0400] "GET /favicon.ico HTTP/1.0" 200 - "-" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.1) Gecko/2008070206 Firefox/3.0.1"
130.113.115.108 - - [22/Sep/2010:15:56:42 -0400] "POST / HTTP/1.0" 302 - "http://grades.modelling3e4.connectmv.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.1) Gecko/2008070206 Firefox/3.0.1"
130.113.115.108 - - [22/Sep/2010:15:56:43 -0400] "GET /sent-email HTTP/1.0" 200 2279 "http://grades.modelling3e4.connectmv.com/" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.1) Gecko/2008070206 Firefox/3.0.1"
130.113.115.108 - - [22/Sep/2010:15:57:07 -0400] "GET / HTTP/1.0" 200 2441 "-" "Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.0.1) Gecko/2008070206 Firefox/3.0.1"
130.113.116.206 - - [22/Sep/2010:16:05:18 -0400] "GET /tokens/HZzMpFKHUZX3gcvLnbpsbzcLBBAfMrcFLU8RckfYvj HTTP/1.0" 301 - "http://sn142w.snt142.mail.live.com/mail/InboxLight.aspx?n=535554442" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10 ( .NET CLR 3.5.30729; .NET4.0C)"
130.113.116.206 - - [22/Sep/2010:16:05:18 -0400] "GET /tokens/HZzMpFKHUZX3gcvLnbpsbzcLBBAfMrcFLU8RckfYvj/ HTTP/1.0" 200 14495 "http://sn142w.snt142.mail.live.com/mail/InboxLight.aspx?n=535554442" "Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.10) Gecko/20100914 Firefox/3.6.10 ( .NET CLR 3.5.30729; .NET4.0C)"
130.113.111.214 - - [22/Sep/2010:16:07:23 -0400] "GET / HTTP/1.0" 200 2441 "http://modelling3e4.connectmv.com/wiki/Main_Page" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 1.0.3705; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
130.113.111.214 - - [22/Sep/2010:16:07:24 -0400] "GET /favicon.ico HTTP/1.0" 200 - "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 1.0.3705; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
130.113.111.214 - - [22/Sep/2010:16:07:24 -0400] "GET /fancybox/fancy_close.png HTTP/1.0" 500 2108 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 1.0.3705; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
130.113.111.214 - - [22/Sep/2010:16:07:35 -0400] "POST / HTTP/1.0" 302 - "http://grades.modelling3e4.connectmv.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 1.0.3705; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
130.113.111.214 - - [22/Sep/2010:16:07:35 -0400] "GET /sent-email HTTP/1.0" 200 2279 "http://grades.modelling3e4.connectmv.com/" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 1.0.3705; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
130.113.111.214 - - [22/Sep/2010:16:07:36 -0400] "GET /favicon.ico HTTP/1.0" 200 - "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 1.0.3705; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
130.113.111.214 - - [22/Sep/2010:16:07:36 -0400] "GET /fancybox/fancy_close.png HTTP/1.0" 500 2108 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 1.0.3705; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
89.151.116.52 - - [22/Sep/2010:16:08:02 -0400] "GET / HTTP/1.0" 200 2441 "-" "Mozilla/5.0 (compatible; MSIE 6.0b; Windows NT 5.0) Gecko/2009011913 Firefox/3.0.6 TweetmemeBot"
89.151.116.52 - - [22/Sep/2010:16:08:03 -0400] "GET / HTTP/1.0" 200 2441 "-" "Mozilla/5.0 (compatible; MSIE 6.0b; Windows NT 5.0) Gecko/2009011913 Firefox/3.0.6 TweetmemeBot"
89.151.116.52 - - [22/Sep/2010:16:08:03 -0400] "GET / HTTP/1.0" 200 2441 "-" "Mozilla/5.0 (compatible; MSIE 6.0b; Windows NT 5.0) Gecko/2009011913 Firefox/3.0.6 TweetmemeBot"
130.113.111.214 - - [22/Sep/2010:16:09:46 -0400] "GET /tokens/zcwtZbAzd2MeTcQYyCyLKYWgPNEspKdjWQVzRF9R58 HTTP/1.0" 301 - "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 1.0.3705; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
130.113.111.214 - - [22/Sep/2010:16:09:46 -0400] "GET /tokens/zcwtZbAzd2MeTcQYyCyLKYWgPNEspKdjWQVzRF9R58/ HTTP/1.0" 200 14500 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 1.0.3705; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
130.113.111.214 - - [22/Sep/2010:16:09:49 -0400] "GET /tokens/zcwtZbAzd2MeTcQYyCyLKYWgPNEspKdjWQVzRF9R58/fancybox/fancy_close.png HTTP/1.0" 301 - "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 1.0.3705; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
130.113.111.214 - - [22/Sep/2010:16:09:49 -0400] "GET /tokens/zcwtZbAzd2MeTcQYyCyLKYWgPNEspKdjWQVzRF9R58/fancybox/fancy_close.png/ HTTP/1.0" 200 2237 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 1.0.3705; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
130.113.111.214 - - [22/Sep/2010:16:11:00 -0400] "GET / HTTP/1.0" 200 2441 "http://modelling3e4.connectmv.com/wiki/Main_Page" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 1.0.3705; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; InfoPath.2; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
